,category,titular,traduccion
1805,sport,"australian tennis coach tony roche has turned down an approach from roger federer to be the world number one new full-time coach, say reports","['el entrenador australiano de tenis Tony Roque ha rechazado una aproximación de Roger Federaler para ser el nuevo entrenador a tiempo completo número uno en el mundo, dicen los informes']"
1806,sport,"the last year has seen one player dominate men tennis, and one country dominate the women game","['el último año ha visto a un jugador dominar el tenis de los hombres, y un país dominar el juego de las mujeres']"
1807,sport,mark philippoussis is almost certain to miss the australian open after suffering a groin injury during the hopman cup loss to the netherlands,['mark philippoussis está casi seguro de perder el Australian abierto después de sufrir una lesión inguinal durante la pérdida de la copa de hopman a los países bajos']
1808,sport,slovakia will play argentina in the final of the hopman cup after beating group b rivals the netherlands 3-0,['slovakia jugará Argentina en la final de la copa de hopman después de vencer al grupo b rivaliza con los Países Bajos 3-0']
1809,sport,american taylor dent reached the final of the australian hardcourt event in adelaide with a crushing 6-1 6-1 win over argentine juan ignacio chela,['american taylor dent llegó a la final del evento australiano de corte dura en adelaida con una aplastante victoria 6-1 6-1 sobre argentine juan ignacio chela']
1810,sport,carlos moya has chosen not to help spain try and defend the davis cup crown they won in seville in november,['Carlos Moya ha elegido no ayudar a España a tratar de defender la corona de Copa Davis que ganaron en Sevilla en noviembre']
1811,sport,tim henman has retired from great britain davis cup team,['Tim Henman se ha retirado del gran equipo británico de Copa Davis.']
1812,sport,serbia ana ivanovic captured her first wta title with a straight-sets victory over hungarian melinda czink in the final of the canberra classic,['Serbia ana Ivanovic capturó su primer título wta con una victoria sobre la melinda czink húngara en la final del clásico canberra']
1813,sport,the belgian sports minister at the centre of the svetlana kuznetsova doping row says he will not apologise for making allegations against her,['el ministro de deportes belga en el centro de la fila de dopaje svetlana kuznetsova dice que no se disculpará por hacer acusaciones contra ella']
1814,sport,marat safin admitted he thought he was suffering another australian open final nightmare when he lost the opening set to lleyton hewitt,['Marat Safin admitió que pensaba que estaba sufriendo otra pesadilla final abierta australiana cuando perdió el set de apertura ante Ileyton Hewitt']
1815,sport,"conchita martinez won her first title in almost five years with victory over anna-lena groenefeld at the volvo women open in pattaya, thailand","['conchita martínez ganó su primer título en casi cinco años con la victoria sobre anna-lena groenefeld en el volvo mujeres abiertas en Pattaya, Tailandia']"
1816,sport,fifth seed robin soderling took the milan indoors title with a dramatic win over radek stepanek in sunday final,['quinto petirrojo semilla soderling tomó el milan título de interiores con una dramática victoria sobre radek stepanek en domingo final']
1817,sport,greg rusedski was forced to withdraw from the open 13 in marseille on thursday with a rib injury,['Greg Rusedski fue obligado a retirarse de la abierta 13 en Marseille el jueves con una lesión en las costillas']
1818,sport,top-seeded americans andy roddick and andre agassi survived minor scares to reach the last eight of the sap open,['Top-semillas estadounidenses andy Roddick y Andre Agassi sobrevivieron miedos menores para llegar a los últimos ocho de la savia abierta']
1819,sport,"unseeded nicolas almagro became the fifth spaniard to reach the last eight at the buenos aires open, ousting eighth seed mariano zabaleta","['nicolas almagro sin semillas se convirtió en el quinto español en alcanzar los últimos ocho en los buenos aires abiertos, derribando la octava semilla mariano zabaleta']"
1820,sport,second seed andre agassi suffered a comprehensive defeat by jurgen melzer in the quarter-finals of the sap open,['segunda semilla Andre agassi sufrió una derrota completa por jurgen melzer en los cuartos de final de la savia abierta']
1821,sport,teenager sania mirza completed a superb week at the hyderabad open by becoming the first indian in history to win a wta singles title,['adolescente sania mirza completó una semana magnífica en el hyderabad abierto al convertirse en el primer indio en la historia en ganar un título wta singles']
1822,sport,andy roddick will play cyril saulnier in the final of the sap open in san jose on sunday,['Andy Roddick jugará cyril saulnier en la final de la savia abierta en San José el domingo']
1823,tech,"the kyrgyz republic, a small, mountainous state of the former soviet republic, is using invisible ink and ultraviolet readers in the country elections as part of a drive to prevent multiple voting","['la república kirgyz, un pequeño estado montañoso de la antigua república soviética, está utilizando tinta invisible y lectores ultravioleta en las elecciones del país como parte de una campaña para evitar el voto múltiple']"
1824,tech,"chinese authorities closed 12,575 net cafes in the closing months of 2004, the country government said","['autoridades chinas cerraron 12.575 cafés netos en los meses finales de 2004, el gobierno del país dijo']"
1825,tech,microsoft is investigating a trojan program that attempts to switch off the firm anti-spyware software,['microsoft está investigando un programa troyano que intenta apagar el software anti-spyware de la firma']
1826,tech,"nicholas negroponte, chairman and founder of mit media labs, says he is developing a laptop pc that will go on sale for less than $100","['Nicholas negroponte, presidente y fundador de mit media labs, dice que está desarrollando un ordenador portátil que saldrá a la venta por menos de $100']"
1827,tech,the hi-tech and the arts worlds have for some time danced around each other and offered creative and technical help when required,['los mundos de la alta tecnología y las artes han bailado durante algún tiempo alrededor unos de otros y ofrecido ayuda creativa y técnica cuando se requiere']
1828,tech,"a network of community computer centres, linked by wireless technology, is providing a helping hand for poor farmers in peru","['Una red de centros informáticos comunitarios, vinculados por la tecnología inalámbrica, está ayudando a los agricultores pobres en el Perú.']"
1829,tech,microsoft has warned pc users to update their systems with the latest security fixes for flaws in windows programs,['microsoft ha advertido a los usuarios de PC para actualizar sus sistemas con las últimas correcciones de seguridad para defectos en los programas de Windows']
1830,tech,security firms are warning about a windows virus disguising itself as an electronic christmas card,['las empresas de seguridad están advirtiendo sobre un virus de las ventanas disfrazándose como una tarjeta de Navidad electrónica']
